mfl_id,mfl_name,first_last,standard_name,pos,team,draft_year,college,stats_id,sportsdata_id,espn_id,cbs_id,nfl_id
0501,"Bills, Buffalo",Buffalo Bills,bills defense,DST,BUF,1970,,2,,,409,
0502,"Colts, Indianapolis",Indianapolis Colts,colts defense,DST,IND,1970,,11,,,402,
0503,"Dolphins, Miami",Miami Dolphins,dolphins defense,DST,MIA,1970,,15,,,404,
0504,"Patriots, New England",New England Patriots,patriots defense,DST,NE,1970,,17,,,406,
0505,"Jets, New York",New York Jets,jets defense,DST,NYJ,1970,,20,,,410,
0506,"Bengals, Cincinnati",Cincinnati Bengals,bengals defense,DST,CIN,1970,,4,,,426,
0507,"Browns, Cleveland",Cleveland Browns,browns defense,DST,CLE,1970,,5,,,419,
0508,"Titans, Tennessee",Tennessee Titans,titans defense,DST,TEN,1970,,10,,,431,
0509,"Jaguars, Jacksonville",Jacksonville Jaguars,jaguars defense,DST,JAC,1970,,30,,,422,
0510,"Steelers, Pittsburgh",Pittsburgh Steelers,steelers defense,DST,PIT,1970,,23,,,413,
0511,"Broncos, Denver",Denver Broncos,broncos defense,DST,DEN,1970,,7,,,428,
0512,"Chiefs, Kansas City",Kansas City Chiefs,chiefs defense,DST,KC,1970,,12,,,403,
0513,"Raiders, Las Vegas",Las Vegas Raiders,raiders defense,DST,LVR,1970,,13,,,424,
0514,"Chargers, Los Angeles",Los Angeles Chargers,chargers defense,DST,LAC,1970,,24,,,414,
0515,"Seahawks, Seattle",Seattle Seahawks,seahawks defense,DST,SEA,1970,,26,,,416,
0516,"Cowboys, Dallas",Dallas Cowboys,cowboys defense,DST,DAL,1970,,6,,,427,
0517,"Giants, New York",New York Giants,giants defense,DST,NYG,1970,,19,,,408,
0518,"Eagles, Philadelphia",Philadelphia Eagles,eagles defense,DST,PHI,1970,,21,,,411,
0519,"Cardinals, Arizona",Arizona Cardinals,cardinals defense,DST,ARI,1970,,22,,,412,
0520,"FootballTeam, Washington",Washington FootballTeam,footballteam defense,DST,WAS,1970,,28,,,418,
0521,"Bears, Chicago",Chicago Bears,bears defense,DST,CHI,1970,,3,,,421,
0522,"Lions, Detroit",Detroit Lions,lions defense,DST,DET,1970,,8,,,429,
0523,"Packers, Green Bay",Green Bay Packers,packers defense,DST,GB,1970,,9,,,430,
0524,"Vikings, Minnesota",Minnesota Vikings,vikings defense,DST,MIN,1970,,16,,,405,
0525,"Buccaneers, Tampa Bay",Tampa Bay Buccaneers,buccaneers defense,DST,TB,1970,,27,,,417,
0526,"Falcons, Atlanta",Atlanta Falcons,falcons defense,DST,ATL,1970,,1,,,401,
0527,"Panthers, Carolina",Carolina Panthers,panthers defense,DST,CAR,1970,,29,,,420,
0528,"Rams, Los Angeles",Los Angeles Rams,rams defense,DST,LAR,1970,,14,,,423,
0529,"Saints, New Orleans",New Orleans Saints,saints defense,DST,NO,1970,,18,,,407,
0530,"49ers, San Francisco",San Francisco 49ers,49ers defense,DST,SF,1970,,25,,,415,
0531,"Ravens, Baltimore",Baltimore Ravens,ravens defense,DST,BAL,1970,,33,,,425,
0532,"Texans, Houston",Houston Texans,texans defense,DST,HOU,1970,,34,,,432,
4397,"Nix, Roosevelt",Roosevelt Nix,roosevelt nix,RB,FA,2014,Kent State,28068,f611f87a-1e49-4196-9088-8c760f26006d,17223,2130101,rooseveltnix/2550235
4925,"Brees, Drew",Drew Brees,drew brees,QB,NO,2001,Purdue,5479,bb5957e6-ce7d-47ab-8036-22191ffc1c44,2580,235197,drewbrees/2504775
5848,"Brady, Tom",Tom Brady,tom brady,QB,TB,2000,Michigan,5228,41c44740-d0f6-44ab-8347-3b5d515e5ecf,2330,187741,tombrady/2504211
6589,"McCown, Josh",Josh McCown,josh mccown,QB,HOU,2002,Sam Houston State,5967,a261fd0a-b096-4db7-bd51-2f13bde485da,3609,302085,joshmccown/2505076
6997,"Witten, Jason",Jason Witten,jason witten,TE,FA,2003,Tennessee,6405,e38c9b1b-7c51-48a2-ac1d-a752502e8930,4527,396134,jasonwitten/2505629
7391,"Manning, Eli",Eli Manning,eli manning,QB,FA,2004,Mississippi,6760,6cb6226e-f08c-4192-95f1-69709ed686c6,5526,493004,elimanning/2505996
7393,"Fitzgerald, Larry",Larry Fitzgerald,larry fitzgerald,WR,ARI,2004,Pittsburgh,6762,b6a61b38-5cfa-46eb-b1c5-b0255d7ebaf5,5528,492934,larryfitzgerald/2506106
7394,"Rivers, Philip",Philip Rivers,philip rivers,QB,FA,2004,North Carolina State,6763,e47706c7-e14d-41fb-b13b-83a835a1f3bc,5529,493041,philiprivers/2506121
7401,"Roethlisberger, Ben",Ben Roethlisberger,ben roethlisberger,QB,PIT,2004,Miami (Ohio),6770,ea357add-1a41-4a8b-8f34-bbfade7f4d98,5536,493043,benroethlisberger/2506109
7422,"Watson, Ben",Ben Watson,ben watson,TE,FA,2004,Georgia,6791,d81844de-54c3-42ee-9850-072dc4131b6f,5557,493107,benjaminwatson/2506122
7480,"Schaub, Matt",Matt Schaub,matt schaub,QB,FA,2004,Virginia,6849,1f09583f-dcc1-43e8-a7fc-f063d2c96508,5615,493050,mattschaub/2505982
7813,"Smith, Alex",Alex Smith,alex smith,QB,WAS,2005,Utah,7177,2fda010a-8c62-4c07-b601-4ba03f57e6af,8416,552642,alexsmith/2506340
7836,"Rodgers, Aaron",Aaron Rodgers,aaron rodgers,QB,GB,2005,California,7200,0ce48193-e2fa-466e-a986-33f751add206,8439,419780,aaronrodgers/2506363
7877,"Gore, Frank",Frank Gore,frank gore,RB,NYJ,2005,Miami (Fla.),7241,6a2b129d-a9e5-4131-b491-82269b323f77,8479,411568,frankgore/2506404
7942,"Sproles, Darren",Darren Sproles,darren sproles,RB,FA,2005,Kansas State,7306,15b156b5-30cc-4070-b60a-1c09e62c5a9b,8544,421419,darrensproles/2506467
8062,"Fitzpatrick, Ryan",Ryan Fitzpatrick,ryan fitzpatrick,QB,MIA,2005,Harvard,7426,0742d2ea-1cf2-49a6-a150-77ba6e034d8c,8664,547043,ryanfitzpatrick/2506581
8247,"Davis, Vernon",Vernon Davis,vernon davis,TE,FA,2006,Maryland,7755,0a95e792-6455-4927-9539-f95fa7f41fbb,9592,409254,vernondavis/2495826
8269,"Lewis, Marcedes",Marcedes Lewis,marcedes lewis,TE,GB,2006,UCLA,7777,9c21e9af-681c-41ef-9b00-fbc9e1668ed1,9614,415313,marcedeslewis/2495888
8416,"Walker, Delanie",Delanie Walker,delanie walker,TE,FA,2006,Central Missouri Sta,7924,ccce5e8e-52ca-4f0f-a40f-fe5e7227d156,9761,1109396,delaniewalker/2495966
8658,"Peterson, Adrian",Adrian Peterson,adrian peterson,RB,DET,2007,Oklahoma,8261,ab58c0ac-a747-47e6-9b3c-505e41d2bd3d,10452,517568,adrianpeterson/2507164
8670,"Lynch, Marshawn",Marshawn Lynch,marshawn lynch,RB,FA,2007,California,8266,82bce0be-9a87-4b6d-a85b-623bf8d1674e,10456,504639,marshawnlynch/2495663
8673,"Ginn Jr., Ted",Ted Ginn Jr.,ted ginn,WR,FA,2007,Ohio State,8263,3aef6950-1c19-4454-a3d0-0afe9634ea9f,10453,502737,tedginn/2507166
8687,"Olsen, Greg",Greg Olsen,greg olsen,TE,FA,2007,Miami (Fla.),8285,587d0a98-7ec5-45a5-adba-8af26e8f256b,10475,502524,gregolsen/2495700
8712,"Stanton, Drew",Drew Stanton,drew stanton,QB,FA,2007,Michigan State,8297,22fb2b54-4936-4e8a-a48d-62096c0c9bb1,10487,421487,drewstanton/2495748
8944,"Moore, Matt",Matt Moore,matt moore,QB,KC,2007,Oregon State,8544,76d7615e-8eb5-4761-b6a6-1e895d01baf3,11128,1226278,mattmoore/2507282
9064,"Flacco, Joe",Joe Flacco,joe flacco,QB,NYJ,2008,Delaware,8795,64797df2-efd3-4b27-86ee-1d48f7edb09f,11252,1250697,JoeFlacco
9073,"Henne, Chad",Chad Henne,chad henne,QB,KC,2008,Michigan,8834,f55053e4-4bfd-495d-981a-d62e3662f01b,11291,517291,chadhenne/252
9075,"Jackson, DeSean",DeSean Jackson,desean jackson,WR,PHI,2008,California,8826,3e618eb6-41f2-4f20-ad70-2460f9366f43,11283,559554,deseanjackson/1581
9099,"Ryan, Matt",Matt Ryan,matt ryan,QB,ATL,2008,Boston College,8780,7e648a0b-fdc8-4661-a587-5826f2cac11b,11237,420095,mattryan/310
9200,"Slater, Matt",Matt Slater,matt slater,WR,NE,2008,UCLA,8930,9d404288-65c5-414f-8ea5-ceb97eccaea0,11387,1615610,mattslater/4487
9250,"Garcon, Pierre",Pierre Garcon,pierre garcon,WR,FA,2008,Mount Union,8982,a824d9ff-12a4-4ed2-812d-404b0b4e52f9,11439,583087,pierregarcon/2346
9308,"Amendola, Danny",Danny Amendola,danny amendola,WR,DET,2008,Texas Tech,9037,973bfe3c-6d0d-4130-a79c-f860650b1da6,11674,516968,dannyamendola/2649
9427,"Crabtree, Michael",Michael Crabtree,michael crabtree,WR,FA,2009,Texas Tech,9274,fe767946-236d-4c04-9c59-5e3edd51acfe,12563,1125838,michaelcrabtree/71269
9431,"Stafford, Matthew",Matthew Stafford,matthew stafford,QB,LAR,2009,Georgia,9265,ade43b1a-0601-4672-83b6-d246bc066a19,12483,1114942,matthewstafford/79860
9441,"Harvin, Percy",Percy Harvin,percy harvin,WR,FA,2009,Florida,9286,3752af7b-f40d-4f82-8072-4fb84d15090d,12569,1114598,percyharvin/80425
9448,"McCoy, LeSean",LeSean McCoy,lesean mccoy,RB,TB,2009,Pittsburgh,9317,166292fc-629e-4c7b-b7bf-f572ca9eeb43,12514,1243187,leseanmccoy/79607
9474,"Cook, Jared",Jared Cook,jared cook,TE,NO,2009,South Carolina,9353,3b7a1409-d154-4e5c-8c94-9d4a0e0993c7,12537,584314,jaredcook/71265
9525,"Wallace, Mike",Mike Wallace,mike wallace,WR,FA,2009,Mississippi,9348,b37b5be9-4771-4368-988f-fb936f4fc0ad,12601,559250,mikewallace/2507763
9662,"Edelman, Julian",Julian Edelman,julian edelman,WR,NE,2009,Kent State,9496,2bb70d56-a79a-4fa1-ae37-99858a3ffd55,12649,1674116,julianedelman/238498
9706,"Daniel, Chase",Chase Daniel,chase daniel,QB,DET,2009,Missouri,9678,0045a36c-f464-49e0-a25a-9210edc94bc1,12471,565754,chasedaniel/81284
9714,"Hoyer, Brian",Brian Hoyer,brian hoyer,QB,NE,2009,Michigan State,9547,af4ba620-2f00-4b00-9111-7897f2b1cde8,12477,517243,brianhoyer/81294
9817,"Bradford, Sam",Sam Bradford,sam bradford,QB,FA,2010,Oklahoma,23976,cc3640b0-7560-431f-84ab-599e9dc8cac6,13197,1123599,sambradford/497095
9823,"Bryant, Dez",Dez Bryant,dez bryant,WR,BAL,2010,Oklahoma State,23999,b84fb536-9705-45a9-b652-92a33578ac48,13215,1272524,dezbryant/497278
9831,"Tate, Golden",Golden Tate,golden tate,WR,NYG,2010,Notre Dame,24035,c88d9352-b835-45ed-a909-1cfec09a58bc,13217,1265470,goldentate/497326
9843,"LaFell, Brandon",Brandon LaFell,brandon lafell,WR,FA,2010,LSU,24053,5707d2b0-ea9e-4a5e-8289-9d52197301d9,12576,558591,brandonlafell/497302
9884,"Thomas, Demaryius",Demaryius Thomas,demaryius thomas,WR,FA,2010,Georgia Tech,23997,6e444737-a1e1-4ddd-b963-cd6a9496fde0,13216,1114965,demaryiusthomas/497328
9898,"Blount, LeGarrette",LeGarrette Blount,legarrette blount,RB,FA,2010,Oregon,24318,f5d20030-d934-45e3-8282-e34c6c83ad84,13213,1620455,legarretteblount/497149
9899,"McCoy, Colt",Colt McCoy,colt mccoy,QB,NYG,2010,Texas,24060,3699dfd9-d437-43f7-b674-adbb31e7e64b,13199,584648,coltmccoy/497123
9902,"Gronkowski, Rob",Rob Gronkowski,rob gronkowski,TE,TB,2010,Arizona,24017,2142a164-48ad-47d6-bb27-0bc58c6b2e62,13229,1244303,robgronkowski/497240
9912,"Dickson, Ed",Ed Dickson,ed dickson,TE,FA,2010,Oregon,24045,46bb9a85-523c-4530-95c3-2c2a9737e65f,13272,565631,eddickson/497224
9918,"Sanders, Emmanuel",Emmanuel Sanders,emmanuel sanders,WR,NO,2010,Southern Methodist,24057,fd4e8681-f2f4-47c7-b954-a72be9b1ca00,13295,564943,emmanuelsanders/497322
9921,"Roberts, Andre",Andre Roberts,andre roberts,WR,BUF,2010,Citadel,24063,9691f874-be36-4529-a7eb-dde22ee4a848,13226,1746418,andreroberts/497320
9925,"Graham, Jimmy",Jimmy Graham,jimmy graham,TE,CHI,2010,Miami,24070,fd85786d-3900-4dc0-9b30-334ee30413ed,13232,1691166,jimmygraham/497236
9988,"Brown, Antonio",Antonio Brown,antonio brown,WR,TB,2010,Central Michigan,24171,16e33176-b73e-49b7-b0aa-c405b47a706e,13934,1272852,antoniobrown/2508061
9992,"Webb, Joe",Joe Webb,joe webb,QB,NYG,2010,UAB,24175,250199f2-1387-4b55-b96f-17fedea6db7f,13484,1746655,joewebb/1037347
10077,"Ivory, Chris",Chris Ivory,chris ivory,RB,FA,2010,Washington State,24400,72f5a27a-544f-468a-b10b-89a1fc5d0e9f,13587,1272286,chrisivory/2507999
10261,"Green, A.J.",A.J. Green,aj green,WR,CIN,2011,Georgia,24791,c9701373-23f6-4058-9189-8d9c085f3c49,13983,1673207,a.j.green/2495450
10262,"Gabbert, Blaine",Blaine Gabbert,blaine gabbert,QB,TB,2011,Missouri,24797,de816e24-8442-49a4-99cd-dde7e7c05863,13987,1630777,blainegabbert/2495441
10271,"Jones, Julio",Julio Jones,julio jones,WR,ATL,2011,Alabama,24793,0b3217b9-ba37-4222-95cb-a7a222441e8b,13982,1623794,juliojones/2495454
10273,"Newton, Cam",Cam Newton,cam newton,QB,NE,2011,Auburn,24788,214e55e4-a089-412d-9598-a16495df0d25,13994,1273186,camnewton/2495455
10276,"Ingram, Mark",Mark Ingram,mark ingram,RB,FA,2011,Alabama,24815,f336567d-44a9-4245-8452-1dd485fd70fb,13981,1623793,markingram/2495466
10297,"Kaepernick, Colin",Colin Kaepernick,colin kaepernick,QB,FA,2011,Nevada,24823,068b70bc-9558-4e99-b729-754fd28937ed,14001,1130583,colinkaepernick/2495186
10300,"Rodgers, Jacquizz",Jacquizz Rodgers,jacquizz rodgers,RB,FA,2011,Oregon St.,24932,91a95850-9514-49d5-b2b0-f8e21156daa0,14193,1631866,jacquizzrodgers/2495471
10308,"Cobb, Randall",Randall Cobb,randall cobb,WR,HOU,2011,Kentucky,24851,3283f152-d373-43b3-b88f-f6f261c48e81,14053,1632091,randallcobb/2495448
10312,"Rudolph, Kyle",Kyle Rudolph,kyle rudolph,TE,MIN,2011,Notre Dame,24830,1059e9dc-97df-4643-9116-883a0573d8b1,14054,1633122,kylerudolph/2495438
10313,"Dalton, Andy",Andy Dalton,andy dalton,QB,DAL,2011,TCU,24822,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,14012,1125961,andydalton/2495143
10318,"Kendricks, Lance",Lance Kendricks,lance kendricks,TE,FA,2011,Wisconsin,24834,27921351-a775-4649-bd49-7b4c486d1ba2,14007,1117803,lancekendricks/2495187
10354,"Stocker, Luke",Luke Stocker,luke stocker,TE,ATL,2011,Tennessee,24891,5b712aed-201c-43dd-b978-b7b6ef91178e,14099,1125485,lukestocker/2495234
10368,"Jones, Taiwan",Taiwan Jones,taiwan jones,RB,BUF,2011,Eastern Washington,24912,adadafa1-dc37-486d-8538-7db1e1b5f71e,14167,1682469,taiwanjones/2495467
10369,"Powell, Bilal",Bilal Powell,bilal powell,RB,FA,2011,Louisville,24913,4a38cda2-e92f-47f8-b324-0c34e09d83f2,14129,1265393,bilalpowell/2495328
10378,"Sherman, Anthony",Anthony Sherman,anthony sherman,RB,KC,2011,Connecticut,24923,e033ce15-9fc5-430b-90e2-90dfe52b21c1,14135,1277500,anthonysherman/2495340
10389,"Lewis, Dion",Dion Lewis,dion lewis,RB,NYG,2011,Pittsburgh,24936,b25ba2bd-80bd-4295-9034-cf9242fb207b,14198,1664753,dionlewis/2495469
10398,"Smith, Lee",Lee Smith,lee smith,TE,BUF,2011,Marshall,24946,cf23126f-055b-4617-819b-bb4bcb84541a,14215,1276441,leesmith/2495347
10409,"Clay, Charles",Charles Clay,charles clay,TE,FA,2011,Tulsa,24961,04ca4fb9-194e-47fe-8fc8-adb5790a8e78,14145,1265552,charlesclay/2495139
10410,"Harris, Dwayne",Dwayne Harris,dwayne harris,WR,CHI,2011,East Carolina,24963,5ed2cea8-e0c6-482c-9ee1-548c06612226,14100,1245905,dwayneharris/2495159
10412,"Robinson, Aldrick",Aldrick Robinson,aldrick robinson,WR,FA,2011,SMU,24965,b030b668-0f41-484f-8e94-9fc576b8af63,14164,1273600,aldrickrobinson/2495331
10413,"Taylor, Tyrod",Tyrod Taylor,tyrod taylor,QB,LAC,2011,Virginia Tech,24967,7f3ef024-eb34-46af-8b9e-544cdf09378f,14163,1243338,tyrodtaylor/2495240
10432,"Green, Virgil",Virgil Green,virgil green,TE,LAC,2011,Nevada,24991,6ef43c53-53d7-4b0f-ad99-17664d663ae8,14085,1130615,virgilgreen/2495288
10437,"Miller, Bruce",Bruce Miller,bruce miller,TE,FA,2011,Central Florida,24998,9be8224a-4a19-4f6a-a2be-ecbd3a24868c,14083,1114232,brucemiller/2495314
10500,"Pryor, Terrelle",Terrelle Pryor,terrelle pryor,WR,FA,2011,Ohio State,25681,af48c3f0-040b-40f9-95ab-6ebcb4c16cf8,14851,1631107,terrellepryor/2531332
10514,"Bellore, Nick",Nick Bellore,nick bellore,RB,SEA,2011,Central Michigan,25295,eeb9e3f4-e378-44ca-94b6-a724011ad710,14471,1244136,nickbellore/2495262
10695,"Luck, Andrew",Andrew Luck,andrew luck,QB,FA,2012,Stanford,25711,e3181493-6a2a-4e95-aa6f-3fc1ddeb7512,14874,1631912,andrewluck/2533031
10696,"Griffin III, Robert",Robert Griffin III,robert griffin,QB,BAL,2012,Baylor,25712,8dfb370d-460c-4bfc-9d62-888687248783,14875,1620788,robertgriffiniii/2533033
10697,"Tannehill, Ryan",Ryan Tannehill,ryan tannehill,QB,TEN,2012,Texas A&M,25718,5812204c-6dae-4450-8011-99e0f72864ac,14876,1273654,ryantannehill/2532956
10699,"Foles, Nick",Nick Foles,nick foles,QB,CHI,2012,Arizona,25798,c8232b55-6617-4dd9-a7cf-cf14cd9a29ab,14877,1631750,nickfoles/2532842
10700,"Cousins, Kirk",Kirk Cousins,kirk cousins,QB,MIN,2012,Michigan State,25812,bbd0942c-6f77-4f83-a6d0-66ec6548019e,14880,1272574,kirkcousins/2532820
10703,"Wilson, Russell",Russell Wilson,russell wilson,QB,SEA,2012,Wisconsin,25785,409d4cac-ee90-4470-9710-ebe671678339,14881,1272242,russellwilson/2532975
10708,"Miller, Lamar",Lamar Miller,lamar miller,RB,WAS,2012,Miami,25807,a212c5d8-67f8-48b9-99be-2c121ee56366,14886,1691169,lamarmiller/2533034
10709,"Martin, Doug",Doug Martin,doug martin,RB,FA,2012,Boise State,25741,5c2a0c83-e18a-43dd-bd65-704771157e42,14885,1274369,dougmartin/2532899
10714,"Turbin, Robert",Robert Turbin,robert turbin,RB,FA,2012,Utah State,25816,63fd9abe-4bdf-4611-9497-0c67e030ce01,14894,1272825,robertturbin/2533460
10721,"Floyd, Michael",Michael Floyd,michael floyd,WR,FA,2012,Notre Dame,25723,471dbe81-54c4-4b52-8bd1-4933c9800e1f,14908,1633109,michaelfloyd/2532841
10722,"Jeffery, Alshon",Alshon Jeffery,alshon jeffery,WR,PHI,2012,South Carolina,25755,5c529c33-8a1d-413a-b635-880ac86f30c1,14912,1686006,alshonjeffery/2533039
10723,"Sanu, Mohamed",Mohamed Sanu,mohamed sanu,WR,DET,2012,Rutgers,25793,1726a359-9444-4761-a1f2-cb35ee6fa60e,14922,1664646,mohamedsanu/2533040
10729,"Hilton, T.Y.",T.Y. Hilton,ty hilton,WR,IND,2012,Florida International,25802,b8426cea-f8b9-4061-8d56-e70d1230103e,14924,1673733,t.y.hilton/2532865
10734,"Wright, Jarius",Jarius Wright,jarius wright,WR,FA,2012,Arkansas,25828,6a11f09e-268c-4e5a-9b0f-cc0f4bc353c3,14918,1632252,jariuswright/2532978
10737,"Benjamin, Travis",Travis Benjamin,travis benjamin,WR,SF,2012,Miami,25810,4f0053fc-5559-4551-bd81-dcd1cdf3a9ec,15062,1630448,travisbenjamin/2532790
10738,"Jones, Marvin",Marvin Jones,marvin jones,WR,DET,2012,California,25876,1a2fbc23-e6db-4d2f-a152-2c774341b7c4,15072,1631804,marvinjones/2532884
10742,"Allen, Dwayne",Dwayne Allen,dwayne allen,TE,FA,2012,Clemson,25774,cc745cc3-d52a-454b-98c8-ac9155a9405c,14901,1630216,dwayneallen/2533046
10838,"Ellison, Rhett",Rhett Ellison,rhett ellison,TE,FA,2012,USC,25838,cccc9f16-9508-434f-b7a4-9a29cb0cacf9,15003,1244464,rhettellison/2532835
10870,"Morris, Alfred",Alfred Morris,alfred morris,RB,NYG,2012,Florida Atlantic,25883,bd10efdf-d8e7-4e23-ab1a-1e42fb65131b,15009,1254119,alfredmorris/2533457
10932,"Bolden, Brandon",Brandon Bolden,brandon bolden,RB,NE,2012,Mississippi,26389,dba5e3ec-2c77-4f65-ad6e-cee246f816ef,15478,1632301,brandonbolden/2532797
10935,"Tanney, Alex",Alex Tanney,alex tanney,QB,NYG,2012,Monmouth,26547,1c6daf8e-d6dc-4d88-a5fa-c3ebcd93a6e5,15693,1987619,alextanney/2534870
10940,"Carrier, Derek",Derek Carrier,derek carrier,TE,LVR,2012,Beloit,26416,d3fab07b-f02a-433d-9612-cb0a751f324d,15403,1977121,derekcarrier/2534241
10948,"Keenum, Case",Case Keenum,case keenum,QB,CLE,2012,Houston,26483,1b3d350a-478b-4542-a430-d12cc96adc22,15168,1137118,casekeenum/2532888
10956,"Thompson, Deonte",Deonte Thompson,deonte thompson,WR,FA,2012,Florida,26456,c323cdb9-74bc-4d68-9358-609f80eedbb7,15503,1979421,deontethompson/2534436
10960,"Gordon, Josh",Josh Gordon,josh gordon,WR,SEA,2012,Baylor,26561,b228c353-bb1f-4ba8-aa6d-d18ecf297259,15705,1686045,joshgordon/2537931
10973,"Beasley, Cole",Cole Beasley,cole beasley,WR,BUF,2012,Southern Methodist,26060,7092bb09-a161-4ab9-8d19-fdcf1a91bb3d,15349,1977145,colebeasley/2535698
10983,"Hogan, Chris",Chris Hogan,chris hogan,WR,FA,2011,Monmouth,25178,8fc65820-f565-44e2-8635-3e1cdf165bf6,14402,1891917,chrishogan/2530515
10985,"Olawale, Jamize",Jamize Olawale,jamize olawale,RB,DAL,2012,North Texas,26535,5a20a439-bebc-4ef7-8b9f-30e1d677a26b,15653,1979720,jamizeolawale/2536044
11007,"Celek, Garrett",Garrett Celek,garrett celek,TE,FA,2012,Michigan State,26253,16cc9ade-f9ad-4d32-b5b9-d7568ee80f58,15204,1975891,garrettcelek/2534820
11065,"Brinkley, Beau",Beau Brinkley,beau brinkley,TE,FA,2012,Missouri,26016,f5fe1cf6-ce57-4d6f-b2d4-6ebc3a18e336,15355,1977088,beaubrinkley/2535701
11076,"Kearse, Jermaine",Jermaine Kearse,jermaine kearse,WR,FA,2012,Washington,25991,7e5b8212-df93-4069-b3f0-be4b5cb47389,15428,1631987,jermainekearse/2532887
11100,"DiMarco, Patrick",Patrick DiMarco,patrick dimarco,RB,FA,2011,South Carolina,25158,349f647e-bfc3-4d84-af89-b33f8a08e26e,14332,1891800,patrickdimarco/2530763
11101,"Develin, James",James Develin,james develin,RB,FA,2010,Brown,24760,9d04accc-a404-406f-b93c-0878410e55a6,13940,1786771,jamesdevelin/2508101
11104,"Bellamy, Josh",Josh Bellamy,josh bellamy,WR,FA,2012,Louisville,26108,1b8db398-7a7e-44df-922e-d979507e6bdb,15555,1979372,joshbellamy/2535964
11128,"Nelson, Kyle",Kyle Nelson,kyle nelson,TE,FA,0,New Mexico State,25291,09a1fe57-c026-4ca4-b084-48b8ed9c106f,14426,1133543,kylenelson/2530722
11150,"Smith, Geno",Geno Smith,geno smith,QB,SEA,2013,West Virginia,26662,cfc93f5e-105e-4a5e-88d3-f4279893cfa8,15864,1700358,genosmith/2539335
11151,"Barkley, Matt",Matt Barkley,matt barkley,QB,BUF,2013,USC,26721,da7cb0cc-543e-47d5-b29a-2ba2b341bd14,15948,1664140,mattbarkley/2539308
11152,"Glennon, Mike",Mike Glennon,mike glennon,QB,JAC,2013,North Carolina State,26696,e1235f1e-26ce-438c-8168-3b1ded4ab893,15837,1630353,mikeglennon/2539275
11170,"Bray, Tyler",Tyler Bray,tyler bray,QB,CHI,2013,Tennessee,27170,b13ba4c3-5761-40fb-aa6a-935f09c39a6b,16252,1737685,tylerbray/2540173
11175,"Ellington, Andre",Andre Ellington,andre ellington,RB,FA,2013,Clemson,26810,1ce7bca8-68f0-47ba-9484-5baf57dd75e8,15893,1630220,andreellington/2539217
11177,"Barner, Kenjon",Kenjon Barner,kenjon barner,RB,TB,2013,Oregon,26805,5ec072b3-2837-4cf1-bb4f-ecd873949626,15921,1631827,kenjonbarner/2539289
11182,"Burkhead, Rex",Rex Burkhead,rex burkhead,RB,NE,2013,Nebraska,26813,bd8052bd-0898-430b-99c9-2529e895ae79,15971,1679738,rexburkhead/2539265
11186,"Thompson, Chris",Chris Thompson,chris thompson,RB,JAC,2013,Florida State,26777,0366fd06-19a3-4b69-8448-6bfbfad1250b,15966,1273546,christhompson/2540011
11188,"Riddick, Theo",Theo Riddick,theo riddick,RB,LVR,2013,Notre Dame,26822,62d4e94c-443f-44ed-9404-c6d6bdd9aa64,15994,1691614,theoriddick/2540020
11192,"Bell, Le'Veon",Le'Veon Bell,leveon bell,RB,KC,2013,Michigan State,26671,7735c02a-ee75-447c-86e6-6c2168500050,15825,1751828,le'veonbell/2540175
11193,"Bernard, Giovani",Giovani Bernard,giovani bernard,RB,CIN,2013,North Carolina,26660,24cf6148-f0af-4103-a215-e06956764953,15826,1737248,giovanibernard/2540156
11199,"Ware, Spencer",Spencer Ware,spencer ware,RB,FA,2013,LSU,26817,bbb63a36-8613-4675-8e5e-34200d245ff0,16020,1737109,spencerware/2540204
11211,"Williams, Terrance",Terrance Williams,terrance williams,WR,FA,2013,Baylor,26697,3c2db5b7-77bf-4c52-bb77-b0fe3cf89e5e,15878,1632384,terrancewilliams/2539205
11212,"Hunter, Justin",Justin Hunter,justin hunter,WR,FA,2013,Tennessee,26657,f636d7ce-05f9-43d7-b63f-351acb5c2a70,15845,1737463,justinhunter/2540151
11213,"Austin, Tavon",Tavon Austin,tavon austin,WR,GB,2013,West Virginia,26631,502b3a6c-e965-478a-858e-964b4ac2296c,15786,1700338,tavonaustin/2539336
11222,"Allen, Keenan",Keenan Allen,keenan allen,WR,LAC,2013,California,26699,5f424505-f29f-433c-b3f2-1a143a04a010,15818,1737096,keenanallen/2540154
11225,"Patterson, Cordarrelle",Cordarrelle Patterson,cordarrelle patterson,WR,CHI,2013,Tennessee,26652,da85107c-365c-4d58-90ab-479d97d798b4,15807,1996183,cordarrellepatterson/2540145
11227,"Stills, Kenny",Kenny Stills,kenny stills,WR,BUF,2013,Oklahoma,26767,4734f8dc-2ca4-4437-88f2-c8b8974abefc,16016,1737295,kennystills/2540202
11228,"Woods, Robert",Robert Woods,robert woods,WR,LAR,2013,USC,26664,618bedee-9259-4536-b0ff-fec98d2a20de,15880,1754280,robertwoods/2540169
11232,"Hopkins, DeAndre",DeAndre Hopkins,deandre hopkins,WR,ARI,2013,Clemson,26650,5c48ade7-4b9a-4757-9643-87a6e3839e2b,15795,1737078,deandrehopkins/2540165
